1.040000000000000000e+02 6.194019355910813343e-05 3.549907005339734826e-05
1.130000000000000000e+02 -8.448883107640892587e-06 3.452892597206591574e-05
1.220000000000000000e+02 -1.034539494094048603e-05 3.033757065095419185e-05
1.310000000000000000e+02 3.149313878800484985e-05 2.983051049210554500e-05
1.400000000000000000e+02 1.650536057834576172e-05 2.587421990399114486e-05
1.490000000000000000e+02 -1.414367371927102837e-06 2.242693418946541050e-05
1.580000000000000000e+02 -2.485454595292365009e-05 2.457908014661545207e-05
1.670000000000000000e+02 1.781959223393820389e-06 2.150327678437812575e-05
1.760000000000000000e+02 -2.347169941288788881e-05 2.157327324064089319e-05
1.850000000000000000e+02 -1.946447140282395720e-05 2.135805886567398399e-05
1.940000000000000000e+02 -1.229997981514394914e-05 1.955714477271783725e-05
2.030000000000000000e+02 1.699196448467029150e-05 2.039926774876050597e-05
2.120000000000000000e+02 -2.062739912036311990e-06 1.842529959090724514e-05
2.210000000000000000e+02 -2.718944412169681626e-05 1.892969779325593793e-05
2.300000000000000000e+02 -1.110965651627129865e-05 1.827599154557086987e-05
2.390000000000000000e+02 1.830614031189688100e-05 1.893233359064470226e-05
2.480000000000000000e+02 3.674788978289346869e-07 1.756074502056006380e-05
2.570000000000000000e+02 6.506991464732670872e-06 1.743359821492709527e-05
2.660000000000000000e+02 4.436088696937511572e-06 1.784871876215078963e-05
2.750000000000000000e+02 -2.066586332964930587e-05 1.693836930016624919e-05
2.840000000000000000e+02 1.931135099690755598e-05 1.723437959462941916e-05
2.930000000000000000e+02 -2.540243463615614708e-06 1.766984995990109256e-05
3.020000000000000000e+02 6.001571470335795530e-06 1.882694870765891951e-05
3.110000000000000000e+02 2.612676684542979065e-05 1.895776946118649047e-05
3.200000000000000000e+02 1.812936739984161407e-05 1.805953820109564996e-05
3.290000000000000000e+02 6.626897401918835319e-07 1.806040511405841863e-05
3.380000000000000000e+02 7.346822861856470940e-06 1.775868813808106515e-05
3.470000000000000000e+02 -1.194214954560304174e-05 1.824066895853251771e-05
3.560000000000000000e+02 1.286740533054572416e-05 1.912119233800615363e-05
3.650000000000000000e+02 6.909831761257424129e-06 1.899821550395838101e-05
3.740000000000000000e+02 5.955538531549434799e-06 1.710173800979220219e-05
3.830000000000000000e+02 1.985591208067529755e-05 1.854928380405838060e-05
3.920000000000000000e+02 2.506790850139378008e-05 1.731325691207374976e-05
4.010000000000000000e+02 2.496098047680019486e-05 1.787721581606216661e-05
4.100000000000000000e+02 2.272376793768752655e-05 1.654479585680830467e-05
4.190000000000000000e+02 3.751513413900301505e-05 1.652152127543893111e-05
4.280000000000000000e+02 5.875774038478011803e-07 1.616827992670415298e-05
4.370000000000000000e+02 -2.551287206873249888e-06 1.535097046015931934e-05
4.460000000000000000e+02 1.555942471658690990e-05 1.555117157525932780e-05
4.550000000000000000e+02 4.044560439498669170e-05 1.478034334971123428e-05
4.640000000000000000e+02 -1.194933509613923901e-05 1.424523149517540020e-05
4.730000000000000000e+02 8.813828875906301569e-06 1.369647972660003349e-05
4.820000000000000000e+02 -4.744745938644449832e-06 1.445678818664380893e-05
4.910000000000000000e+02 3.308227719193594174e-05 1.321727834980908395e-05
5.000000000000000000e+02 2.185521073893756486e-05 1.295542369292086505e-05
5.090000000000000000e+02 -1.475241359331254590e-05 1.335172258381185130e-05
5.180000000000000000e+02 -1.204320457643166136e-07 1.262395956855626056e-05
5.270000000000000000e+02 1.660332238327668025e-05 1.371373462798151131e-05
5.360000000000000000e+02 -1.600517703760919553e-05 1.257304794466725699e-05
