2.000000000000000000e+00 1.021612634502195533e+03 3.110397691783043511e-02 1.822090137381061065e-06 2.637606275122357236e+00
3.000000000000000000e+00 9.675868755401651242e+02 3.999376712194251116e-02 3.644653820867850266e-06 2.958528601215045573e+00
4.000000000000000000e+00 9.156831843012990930e+02 3.478181476045630327e-02 6.075471518264985702e-06 2.775979621078863424e+00
5.000000000000000000e+00 8.769887358110948981e+02 2.330335776621279484e-02 9.115163957968361951e-06 2.365353429244529515e+00
6.000000000000000000e+00 8.506164087385367338e+02 1.307672252804458965e-02 1.276449790579707056e-05 1.906328828566309808e+00
7.000000000000000000e+00 8.338988534464597251e+02 7.066038315714891042e-03 1.702438019776218741e-05 1.498454222865262864e+00
8.000000000000000000e+00 8.238991136638588841e+02 4.537872515992773768e-03 2.189585065748332623e-05 1.185371618146632944e+00
9.000000000000000000e+00 8.192519460536861970e+02 3.630194844362456038e-03 2.738007403315672307e-05 9.725288895222025110e-01
1.000000000000000000e+01 8.185099663919338582e+02 3.098477774776921528e-03 3.347833095899551358e-05 8.519381668672847407e-01
1.100000000000000000e+01 8.202861368763371956e+02 2.615991663367764602e-03 4.019200804963066155e-05 8.062110217774666188e-01
1.200000000000000000e+01 8.253098431156612378e+02 2.294049134084917476e-03 4.752258720161942431e-05 8.163450194251664627e-01
1.300000000000000000e+01 8.316761580142261892e+02 2.208531841888057654e-03 5.547163421209412159e-05 8.586389799211616713e-01
1.400000000000000000e+01 8.392160203892972277e+02 2.299513950105471719e-03 6.404078677743389682e-05 9.118681569377387053e-01
1.500000000000000000e+01 8.468786040567824784e+02 2.484513881423377254e-03 7.323174201176047015e-05 9.683868300427156406e-01
1.600000000000000000e+01 8.564475390084725177e+02 2.742340690896271846e-03 8.304624356895529223e-05 1.029671601128525626e+00
1.700000000000000000e+01 8.677707064142977060e+02 3.115794025884684008e-03 9.348606848612434311e-05 1.093163394450144432e+00
1.800000000000000000e+01 8.797013542877289183e+02 3.649063802228054952e-03 1.045530138504280337e-04 1.157592130597640212e+00
1.900000000000000000e+01 8.929964042297979177e+02 4.346125038060561808e-03 1.162488834624859500e-04 1.226174561025824117e+00
2.000000000000000000e+01 9.060434203120554457e+02 5.184668258921785837e-03 1.285754744460634316e-04 1.293918672956363869e+00
2.100000000000000000e+01 9.195393129518668047e+02 6.157895367881232457e-03 1.415345641904238892e-04 1.365428018844150992e+00
2.200000000000000000e+01 9.335126107613479007e+02 7.276373882049253991e-03 1.551278973166090854e-04 1.441061998807451783e+00
2.300000000000000000e+01 9.475774040916244303e+02 8.532337505899323382e-03 1.693571734907069876e-04 1.518133407838585081e+00
2.400000000000000000e+01 9.620536616181963154e+02 9.923001776481612385e-03 1.842240351542327184e-04 1.593216799203585277e+00
2.500000000000000000e+01 9.770748334125357815e+02 1.145293450713155518e-02 1.997300563635850642e-04 1.658523329780982714e+00
2.600000000000000000e+01 9.921503128317842766e+02 1.313434138350490395e-02 2.158767320045071846e-04 1.717699116354482580e+00
2.700000000000000000e+01 1.007688831050514182e+03 1.497799550760725747e-02 2.326654678870348440e-04 1.771536769811256073e+00
2.800000000000000000e+01 1.023519976433291049e+03 1.697776937538435921e-02 2.500975717891532036e-04 1.815258365864361734e+00
2.900000000000000000e+01 1.039563042448509350e+03 1.916008914085721992e-02 2.681742451765138950e-04 1.853895290859708833e+00
3.000000000000000000e+01 1.056011376777468968e+03 2.155369051682523920e-02 2.868965758551744977e-04 1.880798563976950888e+00
3.100000000000000000e+01 1.072259747668381124e+03 2.415485774848219122e-02 3.062655333972205533e-04 1.906774744760434404e+00
3.200000000000000000e+01 1.089114752654037829e+03 2.697954724981608057e-02 3.262819618986923052e-04 1.926778166797070035e+00
3.300000000000000000e+01 1.106051400790999196e+03 2.998742148208724881e-02 3.469465781887692097e-04 1.939284722469384326e+00
3.400000000000000000e+01 1.123050896068896009e+03 3.320380262186775622e-02 3.682599677924562132e-04 1.945343886432287839e+00
3.500000000000000000e+01 1.140687461903756002e+03 3.663569956708684350e-02 3.902225847961860502e-04 1.935804061226537032e+00
3.600000000000000000e+01 1.158053754434114808e+03 4.031193904969764680e-02 4.128347500521345492e-04 1.920923770031549793e+00
3.700000000000000000e+01 1.175678901854241303e+03 4.425766246565346340e-02 4.360966541244433252e-04 1.894872974919827202e+00
3.800000000000000000e+01 1.193674353639886476e+03 4.846068317685419541e-02 4.600083576149343332e-04 1.859645865117900865e+00
3.900000000000000000e+01 1.211941426489011064e+03 5.291056735559793861e-02 4.845697953529358166e-04 1.815015504818731751e+00
4.000000000000000000e+01 1.230397616971148182e+03 5.759993742347270518e-02 5.097807806589113632e-04 1.759178307100878857e+00
4.100000000000000000e+01 1.248955282324863902e+03 6.252558971249941311e-02 5.356410113099148136e-04 1.690905587717599801e+00
4.200000000000000000e+01 1.267617644482217656e+03 6.770049800846242305e-02 5.621500751613621363e-04 1.611201304127568568e+00
4.300000000000000000e+01 1.286397642572983841e+03 7.314151286693067189e-02 5.893074589935891902e-04 1.521228329695483827e+00
4.400000000000000000e+01 1.305345358256080544e+03 7.886333001716988589e-02 6.171125558782110387e-04 1.420545053306793815e+00
4.500000000000000000e+01 1.324525730556731560e+03 8.487782181451042351e-02 6.455646741745729939e-04 1.308405340745579348e+00
4.600000000000000000e+01 1.343905483455818967e+03 9.119219004805068085e-02 6.746630493196275257e-04 1.184473567736439970e+00
4.700000000000000000e+01 1.363467038257150307e+03 9.780669283533131864e-02 7.044068523558070062e-04 1.048198944393932130e+00
4.800000000000000000e+01 1.383183741160401496e+03 1.047129807241758553e-01 7.347952029077136358e-04 8.989583475212534758e-01
4.900000000000000000e+01 1.403043795208429856e+03 1.119019608689655332e-01 7.658271806847237592e-04 7.362029757184005430e-01
5.000000000000000000e+01 1.423102258595655258e+03 1.193756824101245423e-01 7.975018369123632435e-04 5.595229754795028043e-01
5.100000000000000000e+01 1.443417884186931133e+03 1.271376077372395885e-01 8.298182062125091614e-04 3.688214959714382624e-01
5.200000000000000000e+01 1.463937921867168143e+03 1.351923968009588195e-01 8.627753212042176077e-04 1.650515339116155611e-01
5.300000000000000000e+01 1.484591030847409911e+03 1.435416658425230640e-01 8.963722237748092186e-04 -5.078135092393303018e-02
5.400000000000000000e+01 1.505357868205356453e+03 1.521877735028706324e-01 9.306079780225527719e-04 -2.785307273023286956e-01
5.500000000000000000e+01 1.526233946991976381e+03 1.611345636914239265e-01 9.654816828187221586e-04 -5.184197653238930004e-01
5.600000000000000000e+01 1.547330951445362871e+03 1.703790823440122226e-01 1.000992483993853053e-03 -7.713153207592380323e-01
5.700000000000000000e+01 1.568749838599117084e+03 1.799179266968136404e-01 1.037139586170761092e-03 -1.038094229175281047e+00
5.800000000000000000e+01 1.590447744156959516e+03 1.897498101151177119e-01 1.073922264751322585e-03 -1.318956550821648976e+00
5.900000000000000000e+01 1.612337232479704653e+03 1.998741885635541837e-01 1.111339876195224048e-03 -1.613814840511157644e+00
6.000000000000000000e+01 1.634397721729884552e+03 2.102830894672825801e-01 1.149391870608730765e-03 -1.922165638604053983e+00
6.100000000000000000e+01 1.656636261373333809e+03 2.209694168516666279e-01 1.188077798404226686e-03 -2.243535138764920500e+00
6.200000000000000000e+01 1.679059005096255987e+03 2.319295815988058340e-01 1.227397321653852721e-03 -2.577924786254517375e+00
6.300000000000000000e+01 1.701684881022100626e+03 2.431616141349823845e-01 1.267350221793826564e-03 -2.925469679682697333e+00
6.400000000000000000e+01 1.724517958893645982e+03 2.546628020849346918e-01 1.307936406912495447e-03 -3.286297468741516070e+00
6.500000000000000000e+01 1.747584591772241765e+03 2.664326616729282282e-01 1.349155918792404457e-03 -3.660595211020712281e+00
6.600000000000000000e+01 1.770922802609027713e+03 2.784640961641677293e-01 1.391008938519794000e-03 -4.048574546282149633e+00
6.700000000000000000e+01 1.794513302298437793e+03 2.907502986394672750e-01 1.433495791507547346e-03 -4.449706092752045095e+00
6.800000000000000000e+01 1.818318758187169578e+03 3.032815635302231749e-01 1.476616949939224760e-03 -4.863269632117480867e+00
6.900000000000000000e+01 1.842294407466749362e+03 3.160504141327744043e-01 1.520373037937551098e-03 -5.288574647445857480e+00
7.000000000000000000e+01 1.866410342240691989e+03 3.290501170108137141e-01 1.564764832150924946e-03 -5.725123748648123900e+00
7.100000000000000000e+01 1.890644499759377140e+03 3.422764080848696988e-01 1.609793262758918561e-03 -6.172735229400368340e+00
7.200000000000000000e+01 1.915110200082879146e+03 3.557252424055630802e-01 1.655459414638597079e-03 -6.632319293646333769e+00
7.300000000000000000e+01 1.939921180168035107e+03 3.693913303553472138e-01 1.701764524370112793e-03 -7.104841840379980233e+00
7.400000000000000000e+01 1.965087178479056774e+03 3.832634403646991150e-01 1.748709981475535810e-03 -7.590199082979776968e+00
7.500000000000000000e+01 1.990610503621809585e+03 3.973295988360798225e-01 1.796297324053598276e-03 -8.087952957656940001e+00
7.600000000000000000e+01 2.016446989918543977e+03 4.115756977582671339e-01 1.844528236111364627e-03 -8.597568574176150946e+00
7.700000000000000000e+01 2.042470575810777063e+03 4.259909742513834918e-01 1.893404544017246623e-03 -9.117588895970021312e+00
7.800000000000000000e+01 2.068664721026254483e+03 4.405632740126134705e-01 1.942928212061326631e-03 -9.647552031047620602e+00
7.900000000000000000e+01 2.095072311013908802e+03 4.552811866927108930e-01 1.993101336807819642e-03 -1.018729322709422824e+01
8.000000000000000000e+01 2.121713945218995832e+03 4.701333031384974381e-01 2.043926142186347928e-03 -1.073679630622832626e+01
8.100000000000000000e+01 2.148612959612480154e+03 4.851082057127595326e-01 2.095404973501932642e-03 -1.129581782119009148e+01
8.200000000000000000e+01 2.175781353812986254e+03 5.001959247674013787e-01 2.147540291423531440e-03 -1.186394805642541428e+01
8.300000000000000000e+01 2.203196722496018538e+03 5.153849966544398198e-01 2.200334665129138369e-03 -1.244092144803452982e+01
8.400000000000000000e+01 2.230858944997290564e+03 5.306647020642629720e-01 2.253790766347145338e-03 -1.302617531257862105e+01
8.500000000000000000e+01 2.258760472058938831e+03 5.460235804304629514e-01 2.307911362597910628e-03 -1.361951840036786088e+01
8.600000000000000000e+01 2.286897899205436715e+03 5.614521647358440282e-01 2.362699310156078994e-03 -1.422035836851648938e+01
8.700000000000000000e+01 2.315239831423325541e+03 5.769370719144590876e-01 2.418157548304233385e-03 -1.482820696966884988e+01
8.800000000000000000e+01 2.343766447121835427e+03 5.924654269218262437e-01 2.474289092723520444e-03 -1.544254628434791066e+01
8.900000000000000000e+01 2.372487638445628818e+03 6.080243565766001446e-01 2.531097029690852589e-03 -1.606293269994299422e+01
9.000000000000000000e+01 2.401405869659134623e+03 6.235965326174817136e-01 2.588584510299081314e-03 -1.668907119601848521e+01
9.100000000000000000e+01 2.430530670796645154e+03 6.391685411817785711e-01 2.646754745307998771e-03 -1.732044498878057226e+01
9.200000000000000000e+01 2.459862691544183690e+03 6.547255348732380353e-01 2.705611000512779616e-03 -1.795683869790845932e+01
9.300000000000000000e+01 2.489417075945762463e+03 6.702528666418353653e-01 2.765156592616541727e-03 -1.859774089990176904e+01
9.400000000000000000e+01 2.519186683938544320e+03 6.857381201181829145e-01 2.825394885561003603e-03 -1.924293733780436355e+01
9.500000000000000000e+01 2.549186661551014367e+03 7.011659098235901721e-01 2.886329287435821650e-03 -1.989191665506494644e+01
9.600000000000000000e+01 2.579409870887865054e+03 7.165223382322684076e-01 2.947963248453688671e-03 -2.054424181494701429e+01
9.700000000000000000e+01 2.609856603606491717e+03 7.317927673159287938e-01 3.010300259089322954e-03 -2.119947581894058430e+01
9.800000000000000000e+01 2.640534580981078761e+03 7.469618185900068763e-01 3.073343849344178837e-03 -2.185718170869283483e+01
9.900000000000000000e+01 2.671421812203660920e+03 7.620156016620378558e-01 3.137097588503914153e-03 -2.251684828445191044e+01
1.000000000000000000e+02 2.702533449576615567e+03 7.769424571066524399e-01 3.201565085683229141e-03 -2.317796439053021729e+01
1.010000000000000000e+02 2.733862361738689742e+03 7.917277566571492287e-01 3.266749990934909864e-03 -2.384001891727820421e+01
1.020000000000000000e+02 2.765408847081776003e+03 8.063494462283188335e-01 3.332655997356590450e-03 -2.450272365357666260e+01
1.030000000000000000e+02 2.797158348703773754e+03 8.208077593472968836e-01 3.399286843418137909e-03 -2.516527045380515304e+01
1.040000000000000000e+02 2.829111167801233023e+03 8.350732187275696772e-01 3.466646316362021526e-03 -2.582729692537382959e+01
1.050000000000000000e+02 2.861260178598608491e+03 8.491386347431080228e-01 3.534738255820563026e-03 -2.648821787920293147e+01
1.060000000000000000e+02 2.893598256667300120e+03 8.629893920457507583e-01 3.603566558148705960e-03 -2.714737389872887618e+01
1.070000000000000000e+02 2.926118278883780931e+03 8.766183062802621606e-01 3.673135181159203205e-03 -2.780432847591047363e+01
1.080000000000000000e+02 2.958805695027452657e+03 8.900033390444278547e-01 3.743448149013309852e-03 -2.845849659570344059e+01
1.090000000000000000e+02 2.991668241120479706e+03 9.031373112962682859e-01 3.814509558043358700e-03 -2.910921902153590679e+01
1.100000000000000000e+02 3.024691369256687267e+03 9.159981899556710605e-01 3.886323582318723310e-03 -2.975605943127262165e+01
1.110000000000000000e+02 3.057867679113647682e+03 9.285787415518119703e-01 3.958894479146054558e-03 -3.039850270188691894e+01
1.120000000000000000e+02 3.091196072433662721e+03 9.408714962597515274e-01 4.032226595180469012e-03 -3.103579259461219308e+01
1.130000000000000000e+02 3.124667741669521092e+03 9.528540704466162969e-01 4.106324372454048244e-03 -3.166753977456995983e+01
1.140000000000000000e+02 3.158273880053067842e+03 9.645115114606004347e-01 4.181192353837126507e-03 -3.229305784431812754e+01
1.150000000000000000e+02 3.192005681498535523e+03 9.758437259625714066e-01 4.256835188551407606e-03 -3.291180904664115303e+01
1.160000000000000000e+02 3.225861768854119418e+03 9.868357665020431879e-01 4.333257637377613443e-03 -3.352325569926615145e+01
