# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
6.350000000000000000e+01 1.676767875054879141e+03 -3.769083078599458503e+01 -2.485945175351266911e+00 2.244142203453957336e+02 1.689980916876444326e+02 -7.933836467128875247e-01 3.116002100024488186e+00 -2.497057081747505070e+00 4.171226451378212907e+00
1.505000000000000000e+02 4.526549413489628023e+03 -9.986511336444408471e+01 4.595850532375457220e+01 -6.944249426836340433e+01 -7.621991554707197913e+00 -3.753880547499044984e-01 -3.241267091022277946e-01 3.583240516890371374e-01 -2.245851143490673607e+00
2.005000000000000000e+02 6.435949818540045271e+03 -9.307842567895503905e+00 -1.452702853684013462e+01 -5.697506002525198454e+00 1.804693475558694615e+02 -1.926801720093842762e+00 1.718262675876319534e+00 -2.597740530054393648e+00 -1.738045421679708769e+00
2.505000000000000000e+02 5.548068896136966032e+03 5.261847630043411783e+01 1.143837494942651212e+01 6.059550619565651886e+01 5.920767308072879587e+01 2.210127407203216432e+00 -3.081889599473354391e+00 -1.552997417502208988e+00 4.733966935120260122e-01
3.005000000000000000e+02 4.056846631031985453e+03 1.053201898850984577e+02 -7.096277792874829515e+00 4.157020474287464396e+01 7.354469316425228165e+00 7.694982946308233984e+00 -2.569479840820994010e+00 -2.534041683487238683e-01 -9.867196970422499325e-01
3.505000000000000000e+02 2.420172924968739608e+03 5.623427863915557623e+01 -2.463201184377128428e-01 1.166824983133968630e+02 1.248918731793782477e+01 1.658918039912135001e+01 -5.871954046162746188e-01 1.480150813909357987e+00 6.672214862300999139e-01
4.005000000000000000e+02 1.671998081844312082e+03 -1.968836966698429114e+00 -1.605320556811255273e+01 -2.403656435455053497e+01 -5.496104834570311937e+01 2.226345483463470387e+01 2.390866852335759685e+00 2.533441692436881443e+00 -4.983894774748928724e-01
4.505000000000000000e+02 1.979708482572305684e+03 -6.966668679643056805e+01 3.102720037932063857e+00 -3.833238427288748795e+01 -2.904116579315121172e+01 1.508362398503131452e+01 -2.298499240114240949e-01 -7.542199905309644459e-01 3.196399693118280316e-01
5.005000000000000000e+02 2.362762593117533015e+03 -6.011149787376118780e+01 2.405905211776951447e+01 -4.812732565703590382e+01 7.760017085614452803e+00 1.102647048255431095e+01 -1.178575659077362170e+00 -3.874935100937932919e+00 6.851205326810663188e-01
5.505000000000000000e+02 2.491454652464422452e+03 1.584558189965127362e+01 -1.880204016656772836e+00 -1.288142226782345823e+01 4.283635461156177549e+00 8.477715184117629477e+00 1.511123604678827892e-01 8.987024924274624738e-01 1.134017978342408917e+00
6.005000000000000000e+02 2.372029754262258848e+03 1.166033048409599893e+01 -1.374317568425333214e+01 5.184034357630739720e+01 1.049101748451667504e+01 1.873251847920555235e+01 1.811775481550540690e+00 2.765197535816277252e-01 8.289335718861557956e-01
6.505000000000000000e+02 2.000482274345227097e+03 -1.189393997388992830e+01 1.183724650686937174e+01 -1.580147128434526316e+01 2.221817322130879901e+01 3.285751675187487564e+01 -2.478983829695269758e+00 -3.088809101131140822e-01 -2.796594159338807173e-01
7.005000000000000000e+02 1.622845233983648768e+03 -8.887858251024317724e+01 1.520673896946922099e+01 -7.715465266045534065e+01 8.691679632207817363e+00 3.633025278774114497e+01 7.779981439904761764e-01 -8.665939897048812179e-01 -5.010241496618909052e-01
7.505000000000000000e+02 2.085680430757219710e+03 -1.172264769921591778e+02 5.173505980224467393e+00 -1.273870882573733212e+02 6.496590726115759828e+00 2.682434400999692414e+01 -3.324200297064371146e+00 7.097538387340405208e-01 -1.795858209381382409e+00
8.005000000000000000e+02 2.432733260685689402e+03 -1.070185768176783654e+02 -2.101726242117163324e+01 -1.157920072378840501e+02 3.744651352859025284e+00 1.852124866966657635e+01 1.001796709312702038e+00 -1.898419251695339371e-01 -3.851786643663673293e-01
8.505000000000000000e+02 2.447774080849530037e+03 -9.288495749638883581e+00 -5.818966911509023454e+00 -7.988649537038736703e+00 -2.149135198497585009e+01 1.061289795771566880e+01 1.143583566077604141e+00 2.468540072029065779e+00 1.993058033533691820e+00
