# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
6.350000000000000000e+01 1.669023676907562788e+02 -4.172636932147190691e+01 -1.160772941599896484e+02 1.678277489902539230e+02 -3.835375752420267048e+01 6.298358437236774243e+00 2.799902234167028325e+01 4.250299745612408309e+00 -1.487576360433295086e+01
1.505000000000000000e+02 4.326049408230142035e+03 -3.528277620169224633e+02 1.938429809049976882e+02 -1.461001632720921428e+01 -9.154548499724545252e+01 -7.399442949790373092e+00 -3.703036812093225549e+00 -7.647185505963647323e+00 -8.939635199524337272e-01
2.005000000000000000e+02 3.155423208120915206e+03 6.396037661283794051e+01 -8.481844074038241033e+00 2.398596741265545162e+01 -6.179978023015453203e+01 8.487767690283812172e+00 1.170390264190460528e+01 -1.087732074097796442e+01 -4.340416871303862223e+00
2.505000000000000000e+02 5.376628192930203113e+03 1.114943093975152344e+01 8.114799325509191874e+01 1.331566002779979101e+02 2.947304570190915385e+01 4.183045055202865292e+00 2.762926410480034622e+00 3.504393127107810813e+00 5.351174825988808115e-01
3.005000000000000000e+02 3.574552431181542488e+03 -6.316382747425108590e+01 3.059467553705178844e+01 9.839782612618124347e+01 -6.147709024537280698e+01 1.250699354091822979e+00 -1.840042113826247494e+00 -8.985141613001786931e-01 4.964135908002051956e+00
3.505000000000000000e+02 3.041768418571126404e+03 5.778405009598571951e+01 -4.788373980159406074e+01 1.041319673773447221e+02 4.146362019895967421e+00 1.604887699406910784e+01 1.710060287265804169e+00 -7.733241430110711079e-01 -4.728129835560086924e+00
4.005000000000000000e+02 1.678920465515728438e+03 -1.929642021019520470e+01 -3.958872918484802739e+01 3.012025829670783494e+01 1.064635091308763037e+01 2.077835319496006505e+01 4.232495775521762482e+00 -2.533962922868404632e+00 1.573607780282579194e+00
4.505000000000000000e+02 1.929126188797417171e+03 -1.327352337491253742e+01 -3.263231373033735139e+01 -1.155308439733882580e+02 5.140087449699001354e+01 1.390379299694335025e+01 4.164454443916302928e+00 -5.229214460475001935e+00 -1.650414174388857624e+00
5.005000000000000000e+02 2.721081544520272018e+03 -1.861334663745844509e+01 -8.965641581969189033e+00 -1.789277748311854666e+01 -5.374923128883051504e+01 1.174923863211030373e+01 -2.220930275239389129e+00 -4.503768853138939043e+00 1.954426126406149100e+00
5.505000000000000000e+02 2.443316401759379005e+03 -3.544103548704490692e+01 -1.002187812430886993e+01 3.758790245937812102e+01 -9.920636845685782745e+00 1.070358961280898136e+01 4.204470959063761448e+00 4.445172305449793804e+00 -3.473212095077955919e+00
6.005000000000000000e+02 2.158244552294689584e+03 6.618896687586618555e+01 -1.332689167516233653e+01 2.367561195292848808e+01 -2.923813280314849905e+01 2.327454798219629950e+01 -3.679494592632859717e+00 1.512106759750141860e+00 -4.190954004806744515e-01
6.505000000000000000e+02 1.944390333707577838e+03 -2.347810275347365749e+00 -8.812111602408437605e+00 -3.833702647320987467e+01 3.182931988893437492e+01 3.410448500689404483e+01 -2.459626490752157668e+00 -3.432666964150762556e+00 -3.932951286422899373e-01
7.005000000000000000e+02 2.004985227115697171e+03 -7.611414317244414462e+01 2.421082288240943470e+01 -7.919192918915472035e+01 -2.516664608062300634e-01 3.891777635764488963e+01 9.078431902811329168e-01 2.016305515520540936e+00 -3.353516838969807790e+00
7.505000000000000000e+02 2.040092695284674619e+03 -1.620935495649675033e+02 3.871790188849863767e+01 -1.439700399333604253e+02 -6.478171309808213429e+00 3.458943965895990402e+01 6.101390923864363769e-01 2.103223824708275735e+00 -5.158662632637279755e-01
8.005000000000000000e+02 2.118021394515193606e+03 -9.631671087141118903e+01 -1.279885324676734770e+00 -8.308622820251883923e+01 2.109715642039080308e+01 1.686157675283822144e+01 -3.193220418700195129e+00 -4.997251877394481845e+00 1.721243089801960391e-02
8.505000000000000000e+02 2.546429015411061300e+03 1.044075806179151122e+01 -5.062926438877449975e+00 -1.187757225597709798e+01 -6.854873738715771658e+00 1.667626522224037089e+01 -5.721761405896949704e+00 1.415861628160950181e+00 2.456098535358651525e+00
9.005000000000000000e+02 2.009101032885516361e+03 4.287241710551495544e+01 -2.109754069485014938e+01 9.397982710742415691e+01 1.065872876891388721e+01 2.241012058337120649e+01 3.163244674976458004e+00 2.308140977552317341e-01 5.279942809195961040e+00
9.505000000000000000e+02 1.478021251354400874e+03 1.820154446601291554e+01 -2.433544573641957864e+00 -1.253009257584656133e+01 -5.208929111780609134e+00 3.915432757982504341e+01 -3.104850571540445969e+00 -2.068067793943971555e+00 -7.869764851721984478e+00
1.000500000000000000e+03 1.206985443992458613e+03 -1.260489194113951328e+01 2.072912921809592035e+01 -2.974880215354332691e+01 2.788131455630043476e+01 3.899818591695941450e+01 2.362988240895073366e-01 1.306291126608951414e+00 3.459060655543279239e+00
1.050500000000000000e+03 1.163888004007759719e+03 -3.903919855880180023e+01 -3.261632366993808319e+00 -5.207582714998320483e+01 7.328643141277606077e+00 3.683587811300539272e+01 -2.609261345207229965e-01 -8.093629346277731784e+00 8.623094386143694834e-01
1.100500000000000000e+03 1.102707221620313931e+03 -3.966406300371414773e+01 1.423508488748996115e+01 -9.548381170347010993e+01 -1.006505782287330142e+01 1.754416436961481907e+01 7.939587331386772640e+00 3.225170103651821552e-01 2.285433876824913002e-01
1.150500000000000000e+03 1.423720854316951090e+03 -1.717176146652374413e+01 2.159773551726129881e+01 -4.050381141653161166e+01 1.493733823363995583e+01 1.117352661718906859e+01 3.480051133083830739e-01 -7.433700363390216559e+00 -1.783456839690614470e-01
1.200500000000000000e+03 1.096847249527408394e+03 -1.645391118059723323e-01 1.045180240944176164e+00 -2.737719561575706351e+01 -2.449746780374314525e+01 1.752606426098753190e+01 -8.304867971539955818e+00 -5.584968368838526764e+00 -1.807344355260844138e+00
