# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
6.350000000000000000e+01 1.241797923086970741e+03 7.571475028307042976e+01 7.492322109411611564e+01 7.571475028307042976e+01 7.492322109411611564e+01 9.813256626027833107e-01 -4.026849264283598462e-01 -4.026849264283598462e-01 -4.641998693475389182e+00
1.505000000000000000e+02 6.179948575064670877e+03 -4.215589593531481327e+00 -2.276412421869797242e+01 -4.215589593531481327e+00 -2.276412421869797242e+01 9.964241018616203371e-01 -7.149278585330649527e-01 -7.149278585330649527e-01 1.665403353377799434e+00
2.005000000000000000e+02 3.694435729818355412e+03 3.078601453252190367e+00 1.843535782373442800e+01 3.078601453252190367e+00 1.843535782373442800e+01 -1.040907148335351584e+00 4.023596207129059299e-01 4.023596207129059299e-01 -6.244578681471304460e-01
2.505000000000000000e+02 4.860937303955594871e+03 7.665684202127627600e+01 -5.297146394131281966e+00 7.665684202127627600e+01 -5.297146394131281966e+00 3.736933292143053809e+00 6.165928309045578537e-01 6.165928309045578537e-01 -1.997257138440400093e+00
3.005000000000000000e+02 4.633761115437095214e+03 1.446942681052459534e+02 -2.755867033563411184e+01 1.446942681052459534e+02 -2.755867033563411184e+01 1.315954744322381664e+01 1.031363036089862462e+00 1.031363036089862462e+00 4.284843262190271673e+00
3.505000000000000000e+02 2.962607454386290101e+03 1.153241116716079375e+02 -5.132383366290405036e-02 1.153241116716079375e+02 -5.132383366290405036e-02 1.891284434523483426e+01 8.738937919915159558e-01 8.738937919915159558e-01 3.172953807836072504e-01
4.005000000000000000e+02 1.690233068527361866e+03 3.025589842431674725e+00 -2.145267479738524052e+00 3.025589842431674725e+00 -2.145267479738524052e+00 1.942398695290564703e+01 -9.776121777998367790e-01 -9.776121777998367790e-01 5.210428199702815677e-01
4.505000000000000000e+02 1.649256577573131153e+03 -7.024777401391214937e+01 -1.210913335687548376e+01 -7.024777401391214937e+01 -1.210913335687548376e+01 2.129201481726846268e+01 -5.351233679896038042e-01 -5.351233679896038042e-01 1.084989959438699580e+00
5.005000000000000000e+02 2.751175521551178008e+03 -4.992027413423417670e+01 1.177845293141866634e+01 -4.992027413423417670e+01 1.177845293141866634e+01 9.744041373701110231e+00 6.917572867970561701e-01 6.917572867970561701e-01 -1.616595136823859802e+00
5.505000000000000000e+02 2.689482654715322042e+03 2.719128238954009014e+00 -9.855141505702642135e+00 2.719128238954009014e+00 -9.855141505702642135e+00 7.512487948028133466e+00 -1.440526223621981572e+00 -1.440526223621981572e+00 -2.360871200817382665e+00
