# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
6.350000000000000000e+01 2.253211860815410091e+03 -1.483121359373926040e+01 6.838042955900232478e+00 -1.483121359373926040e+01 6.838042955900232478e+00 6.875393025355539534e-01 5.161880883387228725e-01 5.161880883387228725e-01 -1.814094541069149746e-01
1.505000000000000000e+02 4.156256437367695980e+03 -4.238263646194472045e+01 -9.414696738433965706e+00 -4.238263646194472045e+01 -9.414696738433965706e+00 6.070972083217165416e-01 4.318205986045745570e-01 4.318205986045745570e-01 -3.952279103689158163e-02
2.005000000000000000e+02 5.731189014331557701e+03 -1.118867171555614171e+01 -1.055396742984554059e+01 -1.118867171555614171e+01 -1.055396742984554059e+01 9.348442954670224125e-01 1.036070034338048146e-01 1.036070034338048146e-01 -1.569984990005210690e-01
2.505000000000000000e+02 5.348914490866697633e+03 6.537115064802719644e+01 5.899937212091846739e+00 6.537115064802719644e+01 5.899937212091846739e+00 3.091008205811345722e+00 1.388444242565590667e-02 1.388444242565590667e-02 -8.286466799898427327e-02
3.005000000000000000e+02 4.000844667762699373e+03 1.193879423956771859e+02 -3.961441987761832983e+00 1.193879423956771859e+02 -3.961441987761832983e+00 8.886129739811160277e+00 4.615103684140704765e-02 4.615103684140704765e-02 -6.472053388746901170e-03
3.505000000000000000e+02 2.500812688088774394e+03 9.089505217430317430e+01 6.146757622427707624e+00 9.089505217430317430e+01 6.146757622427707624e+00 1.807804725075231644e+01 -1.124978038365472832e-01 -1.124978038365472832e-01 -3.550805365652800333e-02
4.005000000000000000e+02 1.812695656962242310e+03 -7.435624697847503795e-01 -1.961761774172942729e+00 -7.435624697847503795e-01 -1.961761774172942729e+00 2.120596246386155315e+01 8.702169373023238563e-02 8.702169373023238563e-02 4.555396451234396960e-01
4.505000000000000000e+02 1.929513282901379398e+03 -5.853526155126812114e+01 -9.288040294853494583e-01 -5.853526155126812114e+01 -9.288040294853494583e-01 1.717439821732389404e+01 -5.831470478149121117e-01 -5.831470478149121117e-01 1.915515122684337268e-01
5.005000000000000000e+02 2.365079432655320943e+03 -5.935910737051055719e+01 1.226595590459246932e+00 -5.935910737051055719e+01 1.226595590459246932e+00 8.169906868751981577e+00 6.592423696788882181e-02 6.592423696788882181e-02 -2.941812513963949494e-01
5.505000000000000000e+02 2.569537630285565228e+03 3.335279318853349828e+00 2.691669219151779036e+00 3.335279318853349828e+00 2.691669219151779036e+00 8.861193697951739168e+00 -1.619699021979413289e-01 -1.619699021979413289e-01 2.852027884351404086e-01
6.005000000000000000e+02 2.163842556957094530e+03 2.679510018850617570e+01 -2.641590686096854768e+00 2.679510018850617570e+01 -2.641590686096854768e+00 1.959874758948749118e+01 -3.370229632629113681e-01 -3.370229632629113681e-01 1.772503871879060611e-01
6.505000000000000000e+02 1.814304323784200051e+03 -1.145688286336169881e+01 1.624600503807193119e+00 -1.145688286336169881e+01 1.624600503807193119e+00 3.431214557004761190e+01 6.194377610132267842e-01 6.194377610132267842e-01 1.223112359059702753e-01
7.005000000000000000e+02 1.886201126587883437e+03 -9.897870611947526243e+01 1.271634335653626158e+00 -9.897870611947526243e+01 1.271634335653626158e+00 3.736024542272036086e+01 -7.666759672471012976e-02 -7.666759672471012976e-02 1.056679388583620094e-01
7.505000000000000000e+02 2.218914828911785207e+03 -1.301425613689630438e+02 -2.724197588471040099e+00 -1.301425613689630438e+02 -2.724197588471040099e+00 2.869825386050444038e+01 7.004512699619246385e-01 7.004512699619246385e-01 4.099822782325354686e-01
8.005000000000000000e+02 2.517139648941128598e+03 -8.857540367718590346e+01 -5.009458986597397079e+00 -8.857540367718590346e+01 -5.009458986597397079e+00 1.646638210636428212e+01 4.095169911113221706e-01 4.095169911113221706e-01 -8.081007610196103141e-02
8.505000000000000000e+02 2.402174007604271537e+03 6.812801046698762519e+00 -7.773297599439876748e-02 6.812801046698762519e+00 -7.773297599439876748e-02 1.391469075915576603e+01 -6.748418876228797769e-01 -6.748418876228797769e-01 7.266754971351373493e-01
9.005000000000000000e+02 1.912139933975364102e+03 6.022048723275225512e+01 -6.296564944022803978e+00 6.022048723275225512e+01 -6.296564944022803978e+00 2.290807251463149896e+01 1.765381445479303202e-01 1.765381445479303202e-01 1.119593862947790397e+00
9.505000000000000000e+02 1.387778205695495672e+03 3.648275109152588414e+01 -1.412635693085378397e-01 3.648275109152588414e+01 -1.412635693085378397e-01 3.830741843271639624e+01 -5.778930312725704121e-01 -5.778930312725704121e-01 7.993654201704446516e-01
1.000500000000000000e+03 1.065355313019930463e+03 -2.504149551779118354e+01 -9.568813854650463080e-01 -2.504149551779118354e+01 -9.568813854650463080e-01 4.094719018864915228e+01 4.184817557187567871e-01 4.184817557187567871e-01 -8.680424738890358816e-01
1.050500000000000000e+03 1.090954001050128454e+03 -7.317610908269521985e+01 9.956598210691780526e-01 -7.317610908269521985e+01 9.956598210691780526e-01 3.152484056693901948e+01 4.763276268918615886e-01 4.763276268918615886e-01 1.000630868606763757e+00
1.100500000000000000e+03 1.226900812671785616e+03 -7.429480641082980696e+01 -1.859353706781462279e+00 -7.429480641082980696e+01 -1.859353706781462279e+00 1.943979045728894306e+01 1.966412678175810225e+00 1.966412678175810225e+00 1.355234770498939367e+00
1.150500000000000000e+03 1.205910521834127167e+03 -3.041007725953587126e+01 -5.193894901397921871e+00 -3.041007725953587126e+01 -5.193894901397921871e+00 1.231841451130887855e+01 5.287585150135998280e-02 5.287585150135998280e-02 4.983300169730827123e-01
1.200500000000000000e+03 1.064998602420156431e+03 6.929798158576677025e+00 6.599627812174796437e-01 6.929798158576677025e+00 6.599627812174796437e-01 1.812155398204095391e+01 1.885656277225998267e-01 1.885656277225998267e-01 -1.094763470391581617e+00
1.250500000000000000e+03 8.621286480927534512e+02 -2.069706377041644618e+00 6.903962981633726681e-01 -2.069706377041644618e+00 6.903962981633726681e-01 2.654204090847322206e+01 9.127071675115452365e-01 9.127071675115452365e-01 -3.447832231943647741e-01
1.300500000000000000e+03 7.190669560850819835e+02 -2.785192275583271027e+01 -1.372703488715430797e+00 -2.785192275583271027e+01 -1.372703488715430797e+00 2.940851818726618561e+01 -2.028345856071072650e-01 -2.028345856071072650e-01 -7.395350576378377783e-01
1.350500000000000000e+03 7.652111497286772419e+02 -5.700892786361497144e+01 3.110949462925054476e-01 -5.700892786361497144e+01 3.110949462925054476e-01 2.481309912048949684e+01 -7.216316492011998207e-02 -7.216316492011998207e-02 -6.520609493941407209e-01
1.400500000000000000e+03 8.195003430097485762e+02 -5.406747787519707060e+01 2.790921441855301666e+00 -5.406747787519707060e+01 2.790921441855301666e+00 1.687152885367015287e+01 -1.095331022950518207e+00 -1.095331022950518207e+00 1.697758768681971064e+00
1.450500000000000000e+03 8.012248279391484402e+02 -2.913687779975300174e+01 1.436854159540827958e+00 -2.913687779975300174e+01 1.436854159540827958e+00 1.167022613745521120e+01 1.520711846715656346e-01 1.520711846715656346e-01 -3.369279944157343110e+00
1.500500000000000000e+03 6.924585812040662631e+02 -2.395823985477775864e+00 -3.805513228388917590e-01 -2.395823985477775864e+00 -3.805513228388917590e-01 1.568111100549596237e+01 5.159057214114738388e-01 5.159057214114738388e-01 -2.457027852816697500e-01
1.550500000000000000e+03 5.453117207783649292e+02 7.036239835383263141e+00 2.830771645740998155e-01 7.036239835383263141e+00 2.830771645740998155e-01 1.749626707257760572e+01 -7.988364409247199482e-01 -7.988364409247199482e-01 3.224886247972677200e+00
1.600500000000000000e+03 4.267235220563379698e+02 -8.301751707283923309e+00 -1.049145167293220826e+00 -8.301751707283923309e+00 -1.049145167293220826e+00 2.181837550796816672e+01 7.352636865124984045e-01 7.352636865124984045e-01 -3.388463961946614145e+00
1.650500000000000000e+03 3.978976737742068508e+02 -2.548114319265202710e+01 2.715595002528634616e-01 -2.548114319265202710e+01 2.715595002528634616e-01 1.746211476383460237e+01 2.312711139821839623e+00 2.312711139821839623e+00 8.161811170568921137e-01
1.700500000000000000e+03 4.061274863642620403e+02 -2.713398718869979831e+01 -3.735802574564162981e+00 -2.713398718869979831e+01 -3.735802574564162981e+00 1.435173448724124690e+01 1.183527144967140954e+00 1.183527144967140954e+00 3.895104697659668713e-01
1.750500000000000000e+03 4.080882383047127746e+02 -2.209387780258170508e+01 1.812026696608654008e-01 -2.209387780258170508e+01 1.812026696608654008e-01 8.761113570822010033e+00 5.685069156748051578e-01 5.685069156748051578e-01 1.618050152631551386e+00
1.800500000000000000e+03 3.794073084412065668e+02 -5.693539314781703276e+00 -1.839997208757618630e+00 -5.693539314781703276e+00 -1.839997208757618630e+00 8.483537723710725231e+00 -1.182124436138789259e+00 -1.182124436138789259e+00 -1.647833702434427783e-01
1.850500000000000000e+03 3.075640353445783717e+02 -4.015592948129127926e+00 8.644118288238112902e-01 -4.015592948129127926e+00 8.644118288238112902e-01 1.137504069415355268e+01 -2.066140910082754800e+00 -2.066140910082754800e+00 4.774640109243417641e-01
1.900500000000000000e+03 2.677656683933927866e+02 -9.083808238381653410e+00 2.447333531776829663e-02 -9.083808238381653410e+00 2.447333531776829663e-02 7.293832491436006649e+00 -1.258057626087774494e+00 -1.258057626087774494e+00 -3.049194526933967087e+00
1.950500000000000000e+03 2.499114873229623299e+02 -1.204677539156442023e+01 1.139908624478271459e+00 -1.204677539156442023e+01 1.139908624478271459e+00 1.085744815056144574e+01 -5.743039500651221374e+00 -5.743039500651221374e+00 1.155320839753069651e+00
2.000500000000000000e+03 2.517867348965294525e+02 -2.032673524251323727e+01 -3.072589742769551435e-01 -2.032673524251323727e+01 -3.072589742769551435e-01 1.006800363116452246e+01 -1.324341234094054576e+00 -1.324341234094054576e+00 2.476810000721635152e+00
2.075500000000000000e+03 2.365660576399951367e+02 -9.948010095191579083e+00 9.215761658115404487e-01 -9.948010095191579083e+00 9.215761658115404487e-01 9.079722486064232712e+00 -4.461453850987765479e-01 -4.461453850987765479e-01 3.743956842352095388e-02
2.175500000000000000e+03 1.802532096478211372e+02 -2.394446617552122181e+00 5.071395171583115147e-02 -2.394446617552122181e+00 5.071395171583115147e-02 4.469447650100581093e+00 2.896841721208556208e-01 2.896841721208556208e-01 -1.419482577010106494e+00
2.275500000000000000e+03 1.389728883497650997e+02 -6.306098955893886249e+00 9.870931926183267313e-01 -6.306098955893886249e+00 9.870931926183267313e-01 6.476941197586559618e+00 1.591281713165606737e+00 1.591281713165606737e+00 -2.948691755697209427e+00
2.375500000000000000e+03 1.299888596280766819e+02 -7.516790843665571487e+00 2.204824691411901849e+00 -7.516790843665571487e+00 2.204824691411901849e+00 4.010188981564761335e+00 -1.741924284924402100e-01 -1.741924284924402100e-01 -4.082790574935240557e-01
2.475500000000000000e+03 1.111374307253523881e+02 1.220221893810450986e+00 1.215928738542525478e-01 1.220221893810450986e+00 1.215928738542525478e-01 6.307294622573846432e+00 2.428972862445116121e+00 2.428972862445116121e+00 1.543557933479448474e+00
2.625500000000000000e+03 9.031169881582628989e+01 -6.415978044443654937e+00 6.929795822476878531e-01 -6.415978044443654937e+00 6.929795822476878531e-01 6.735970536604948045e+00 -3.819900669905868185e+00 -3.819900669905868185e+00 -3.021695809523694987e+00
2.825500000000000000e+03 6.899468215075495436e+01 -1.121703159646213921e+00 4.174906115723966415e-01 -1.121703159646213921e+00 4.174906115723966415e-01 3.511795369040498493e-01 9.393544902301665944e-01 9.393544902301665944e-01 -8.981510382157141814e-01
3.025500000000000000e+03 6.000619959405474191e+01 -5.469106092100791905e+00 -2.021245470691192536e-01 -5.469106092100791905e+00 -2.021245470691192536e-01 -2.494692329124311936e+00 2.431435176934111375e-01 2.431435176934111375e-01 4.137837389190393900e+00
3.325500000000000000e+03 5.194354258310682582e+01 8.168560195850316230e-02 -3.714278591809049956e+00 8.168560195850316230e-02 -3.714278591809049956e+00 -1.271950188557970263e+00 2.019517562577871406e+00 2.019517562577871406e+00 3.024907728955383845e+00
3.725500000000000000e+03 5.058699394982850350e+01 1.453127636230301833e+00 2.863535609182039199e+00 1.453127636230301833e+00 2.863535609182039199e+00 -1.845035672951246042e+00 2.610862184137638931e+00 2.610862184137638931e+00 4.043693179945338834e+00
4.125500000000000000e+03 5.246192682655867401e+01 8.741905011183819241e-01 -1.800492002005386727e+00 8.741905011183819241e-01 -1.800492002005386727e+00 7.955033989913019354e+00 1.078075919668088289e+01 1.078075919668088289e+01 -3.214799867656821242e-01
4.525500000000000000e+03 5.843190937757168513e+01 3.245741441423782625e+00 6.293739498882562344e+00 3.245741441423782625e+00 6.293739498882562344e+00 9.709024379634366042e+00 -7.267830304035985733e+00 -7.267830304035985733e+00 1.241502755191315144e+00
4.925500000000000000e+03 6.625465358114642811e+01 -7.200170157811371929e-01 -3.219833195160948236e-03 -7.200170157811371929e-01 -3.219833195160948236e-03 2.287980125439784373e+01 -1.578618950658150943e+00 -1.578618950658150943e+00 -1.832495620404694492e+01
5.325500000000000000e+03 7.383022268140366862e+01 -1.516407292269327201e+01 1.835881578984003504e+00 -1.516407292269327201e+01 1.835881578984003504e+00 3.431680533635080366e+01 -1.123096142943904141e+00 -1.123096142943904141e+00 1.578100404228592701e+01
5.725500000000000000e+03 9.265366790693526866e+01 8.497706474865209358e+00 1.582390988607552451e+01 8.497706474865209358e+00 1.582390988607552451e+01 9.817122967196322492e+00 2.905653251798430148e+01 2.905653251798430148e+01 1.357412500464250193e+01
6.125500000000000000e+03 1.321143156552246580e+02 1.243310614626398447e+01 3.303635815572296508e+01 1.243310614626398447e+01 3.303635815572296508e+01 2.112200612504243935e+01 6.375635213626527964e+00 6.375635213626527964e+00 -7.629879368807602980e+00
6.725500000000000000e+03 1.075105312465955194e+02 3.403237573480573985e+00 -5.597107761205319321e+01 3.403237573480573985e+00 -5.597107761205319321e+01 1.431863050246551694e+01 2.882450664376753835e+01 2.882450664376753835e+01 -1.821369133437921617e+00
7.525500000000000000e+03 1.562430108518234988e+02 7.034904570335955043e+01 7.004110968250330416e+00 7.034904570335955043e+01 7.004110968250330416e+00 -1.639971747696025943e+02 1.301067616709222534e+02 1.301067616709222534e+02 -7.045829010103489054e+01
