# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
6.350000000000000000e+01 1.387872774699673755e+03 -3.952389989204819898e+01 -1.031119079314575089e+02 4.053562349583791047e+01 -4.748329047001982417e+01 1.135868740046605119e+01 6.843621378635154962e+00 -1.282429798412213451e+01 -2.135342811414412267e+01
1.505000000000000000e+02 3.440653384768068918e+03 -4.154081665765129827e+01 -1.917381417204987448e+00 1.357728294189611233e+02 1.977319492553833058e+01 -2.029310837494082698e+00 4.931995284603371665e+00 4.029108572843785652e+00 3.361331142966989649e+00
2.005000000000000000e+02 6.254878873955284689e+03 6.701686767628611108e+01 -5.382676409322926681e+00 7.938251248227906842e+01 -3.551284254623146097e+01 -2.238148041004199840e-01 -1.024821769732074550e+01 -2.974257094431050352e-01 -1.317999839910352966e+00
2.505000000000000000e+02 5.460725874923936317e+03 4.421947321440627121e+01 1.775368865950986930e+01 4.751978322457055270e+01 3.946704137522932854e+01 5.688100362725159620e+00 -3.909555255069859570e+00 1.114170603415842509e+00 4.783338379196870882e+00
3.005000000000000000e+02 4.345367792625939728e+03 1.062525987671872514e+02 -4.448019618752951487e+01 4.237320591155383198e+01 -1.735629190395797750e+01 8.129579537250521071e+00 -1.146467194835122161e+00 -2.704877863102270297e+00 1.543506189627211755e+00
3.505000000000000000e+02 2.263987322176584257e+03 5.208407731183262968e+01 -1.226195948508617350e+00 1.862112098443126058e+02 -4.299716894608263829e+01 1.818654102660316241e+01 -7.540165966248220109e-01 1.109102327531353405e+00 -2.527754013073265152e-02
4.005000000000000000e+02 1.377820810836051578e+03 -3.597592488753769402e+01 -8.789200290444263430e+00 -2.493533467240099455e+01 -1.800973951995344180e+01 1.901412909033919973e+01 9.006587379305115715e-02 2.506907884740554149e+00 -2.164412987576808778e+00
4.505000000000000000e+02 1.665032515607015966e+03 -4.995323482394113768e+01 1.409005815059231281e+01 -3.686380884155285287e+01 -3.277100703182002661e+01 1.830817019352094732e+01 4.587930193101590337e-01 3.773368496058386423e+00 1.075012627179374292e+00
5.005000000000000000e+02 2.405192250610891733e+03 -7.259346429177234938e+01 -5.912535561193020150e+00 -4.057345048475995242e+01 -2.489288973612073796e+00 9.900576458067833485e+00 3.289732944566721162e+00 -2.489653321037060163e+00 8.557681747234020808e-02
5.505000000000000000e+02 2.901779999737150774e+03 1.723291702720329610e+01 -6.463281737419574569e+00 -4.105769005062840193e+01 1.473658789941028147e+01 1.153551430134548816e+01 -1.367715115663686865e-01 -4.042846234075266228e-03 -3.694803707989199881e-01
6.005000000000000000e+02 2.194936408895845943e+03 8.000438941972776163e+00 7.402643598672690395e+00 3.007188305125145789e+01 1.495606757084642879e+01 1.958485105539552862e+01 -4.905147169636641657e-01 -1.420710746632664057e+00 -6.606418708907116910e-01
6.505000000000000000e+02 1.832986066575314680e+03 -1.238281154143513696e+01 -1.800750555486606286e-01 -2.965982465019874326e+01 -7.847288684796218661e+00 3.135137511643603503e+01 1.326697246928663532e+00 3.406700618975518680e+00 9.584576034232261676e-02
7.005000000000000000e+02 1.818717305037508822e+03 -4.726931054964353507e+01 1.873818123718467632e+01 -6.835627139922078754e+01 -6.228055406889292378e+00 3.713696018007092903e+01 1.964853777359677922e+00 -3.252050153540834709e-01 -2.527851823827828248e+00
7.505000000000000000e+02 2.200610666451673296e+03 -1.224274435145738238e+02 5.556565532139963182e+00 -1.252610359499927739e+02 7.194210436304780965e-01 3.016705071091116963e+01 -2.208621305220834330e+00 3.066744437191663675e+00 -1.936292475530091650e+00
8.005000000000000000e+02 2.374864027949922274e+03 -1.140469898453836066e+02 -9.772193439483020327e+00 -1.361752904077002029e+02 -6.369076522794265394e+00 1.804792687752290092e+01 2.007503364347978714e+00 -1.526252130320592260e+00 2.088089026773351620e+00
8.505000000000000000e+02 2.285114269299926946e+03 -1.110924061599845380e+01 1.616409424406718998e+01 -1.243376120894099834e+01 -2.715576871593245301e+01 1.245405450955253635e+01 -3.692171575121821814e+00 1.561617239945138236e+00 -1.306975177818829659e+00
9.005000000000000000e+02 1.887863811150998799e+03 7.075771501913014561e+01 1.268488872506639531e+01 5.254510142788944194e+01 8.484490736682813505e+00 2.574674163255149040e+01 -4.765220893639312005e-01 -1.235858018723164031e+00 -5.149160651843597281e-01
9.505000000000000000e+02 1.481558477395995624e+03 4.187283955515916745e+01 6.666516244737547225e+00 1.956991688807929464e+01 1.301005372094444645e+01 3.423984936653850042e+01 -1.235941651378785977e+00 1.313049511603906261e+00 3.477288871888029487e+00
1.000500000000000000e+03 1.220357884033413256e+03 1.447618099883153375e+00 1.503642561325446714e+01 -2.399953717784121565e+01 3.201951990316111818e+01 4.204713862650475420e+01 4.360272958110010144e+00 1.305798473181167374e+00 1.890527290499107727e+00
1.050500000000000000e+03 1.099647076542212289e+03 -7.814474965893380443e+01 2.387024168571745619e+01 -6.611634544156635229e+01 -2.735128984143090136e+01 3.474988161290107058e+01 1.682958601314925806e+00 5.542759040386819436e+00 -1.081781675444966284e+00
1.100500000000000000e+03 1.182014996199527786e+03 -8.415287705966834153e+01 -6.405363522901519779e+00 -8.032578375158163908e+01 8.062010118329881792e+00 1.769404095635911744e+01 -3.765123194587539079e-01 1.084673747384237857e-01 1.705378698575640728e+00
1.150500000000000000e+03 1.219689508842905752e+03 -1.840348719411275624e+01 -5.184782108524267130e+00 -1.360549085889274323e+01 3.935421584250880844e+00 1.160819806203301141e+01 1.387254688187558260e+00 -3.899693742764718252e+00 2.497138778334756282e+00
1.200500000000000000e+03 1.088136987572398311e+03 2.838823038322313508e+01 -1.322114696030544678e+01 -1.497181772295969004e+01 -8.217071135914112645e+00 1.341545590056926507e+01 -4.065833902309094472e-01 -3.160150079253334354e-01 -1.312329189091161252e+00
1.250500000000000000e+03 7.217300533650440002e+02 -1.469030128183307760e+01 -2.948706134543158441e+00 -1.151350698816428775e+01 -7.880070883384148850e+00 3.070580224055276730e+01 4.433428805917550619e+00 -4.261391819397185365e+00 1.320770883632592207e+00
1.300500000000000000e+03 7.543241460202079907e+02 -7.046292078805652004e+00 -5.279383414009426012e+00 -4.029570991906937394e+01 1.760078550013344767e+01 3.318183825887287242e+01 3.252516384550394601e+00 -1.350164219828734025e+00 -1.327681052322612631e-01
1.350500000000000000e+03 7.866234313113710641e+02 -4.200155062942843642e+01 1.390207893955968110e+01 -5.761577984531899688e+01 -1.726126842639541081e+01 2.742115296206842956e+01 2.683273607713892450e-01 4.053994601878591730e+00 3.692124826691276507e+00
1.400500000000000000e+03 8.051820579072215196e+02 -2.698171932740924106e+01 5.810810871300761127e-01 -5.385642403214404794e+01 -4.444959643743001010e+00 1.856559282893178775e+01 1.393377144282409441e+00 -2.249561341398205183e-01 4.811336851694089312e+00
1.450500000000000000e+03 8.150075593415072035e+02 -3.460130474524777355e+01 2.470816001883674173e-01 -2.051809176441596350e+01 6.862077660093627962e+00 1.418759760488679689e+01 5.940338748018969994e+00 -3.763026671759695407e+00 1.089145146383120766e+00
1.500500000000000000e+03 7.551816980250141569e+02 -2.640489586168192293e+00 3.733510494387262568e+00 4.283278725145825305e+00 2.078249495530714697e+01 1.032723807054485121e+01 -4.121577487829504172e+00 -6.095891993822588617e-01 4.287529885297152177e+00
1.550500000000000000e+03 5.817011867736058548e+02 2.707804043773808900e+00 6.511827625117098783e+00 3.082597063990084152e+00 6.465003090650331075e+00 1.907726305180396054e+01 3.709837670027557710e+00 6.755615804286442483e+00 -4.407972970530935619e+00
1.600500000000000000e+03 4.109525705314532047e+02 -1.429034005397739548e+01 -1.183385444783414009e+01 -1.076004279733443525e+01 -7.409164413591011744e+00 1.780764199903112299e+01 -4.350361208951910363e+00 -3.506402599987554769e+00 -1.276342356881761120e+00
1.650500000000000000e+03 3.621106924165540022e+02 -2.935505535053816217e+01 -1.069520948686889206e+01 -1.531817681343832760e+01 -4.473784649199053831e+00 1.807348415466162805e+01 -3.642950148400302623e+00 1.433121704058685220e+00 1.068553082399712251e+00
1.700500000000000000e+03 3.741753971934253400e+02 -3.291053813958571794e+01 3.008800281251336983e+01 -1.284752097252787983e+01 -1.520475439359731773e+01 1.447911352929182449e+01 -5.679810787961167007e-01 -5.957850731816772161e+00 -5.368875350269539104e-02
1.750500000000000000e+03 3.758368620901473491e+02 -9.156639985194694020e+00 1.229141266516726638e+01 -8.384813373257829383e+00 -2.538599520946007715e-01 6.449452276679330964e+00 5.825121534967247605e+00 4.450385621027541205e+00 6.139967416832191383e+00
1.800500000000000000e+03 3.389110431895099964e+02 6.934382153213673128e+00 -9.683509103884560432e+00 -5.816989212799064113e+00 7.955330049494047984e+00 1.184650084503385381e+00 4.296505785881424622e+00 4.951840281474081173e+00 2.371075111756997256e+00
1.850500000000000000e+03 2.957389977687491296e+02 -1.617087020986116386e+01 -2.376213342265843309e+01 -7.890069852710268172e+00 -7.185417479763587245e-01 5.874377153099923810e+00 9.936677831408032846e-01 -1.166124844015162809e+00 2.228285011986891107e+00
1.900500000000000000e+03 2.479299667508872744e+02 -4.548203837107140934e+00 -3.427296452881559485e+00 -2.470423300203417227e+01 7.754000049491821756e+00 1.872759528367097204e+01 8.894672905524478423e+00 -3.937395430973072319e+00 -1.168525907733344971e+00
1.950500000000000000e+03 2.239725320887773421e+02 -1.999692865960694732e+01 1.294117654796593264e+01 -1.463767863277861814e+01 -8.330700893447554378e+00 1.087623809079829051e+01 -6.295432032947046785e+00 2.321367146803221981e+00 -9.133882179280741198e-01
2.000500000000000000e+03 2.551036287225970227e+02 -2.007390038006361621e+01 6.189278230498900690e+00 -1.632747923086907704e+01 1.382574068834781789e-01 1.347222469729000771e+01 9.495603717325228343e-01 1.296409146689027381e+01 -4.126721749681436791e+00
2.075500000000000000e+03 2.319227123277007649e+02 -1.352379581749741355e+01 -2.525445000991036792e+01 -1.115478326793939878e+01 -6.502904587423459226e+00 5.684145211547750876e-01 -2.622156728649315038e+00 2.202444602804692619e-01 1.193228965339915737e+00
2.175500000000000000e+03 1.701617486847428893e+02 4.348088341304745974e+00 9.884937686090855991e+00 3.036596951803044675e+00 1.202014547135413558e+01 -1.652208257437541017e-01 -5.207927817678367433e+00 -7.348002661949909475e-01 2.353326890746890054e+00
2.275500000000000000e+03 1.245029818066270622e+02 8.127312192946696712e+00 -6.299963664017873555e-01 -7.209634878212366260e+00 -4.679862089497732747e+00 -2.831158504767795403e+00 -3.510098554056272580e+00 2.665325370872643429e+00 6.937538490239620437e+00
2.375500000000000000e+03 1.387694528839620318e+02 -6.004315148689006953e+00 -1.224935745867055203e+01 6.438912953183203447e-01 -9.593417325479677515e+00 4.825774768385711511e+00 -3.973737192246939554e+00 2.909647818284662346e+00 5.733624946738036243e+00
