# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
6.350000000000000000e+01 2.117257672962071865e+03 -6.811615976444031162e+00 3.743300148346889955e+01 7.544043369872831306e+01 -7.206974483158494138e+01 3.591935990592736605e+00 -4.824825296705330224e+00 -7.916177718471312907e+00 6.000761070628140459e+00
1.505000000000000000e+02 5.274411961220022022e+03 -3.645618939554886140e+01 4.177694904355586658e+01 8.908510379641597865e+00 1.269162919810526660e+02 -1.026162430897400890e+00 -2.386919366912544138e+00 1.381051441559593806e+00 -1.748683188983371606e+00
2.005000000000000000e+02 6.673845451858084743e+03 -4.978117826404375279e+00 1.676815648628206645e+00 3.420072710360614821e+01 5.309767853089746126e+01 4.840471758396979740e-01 3.115803655834372687e+00 -2.943512779761357834e+00 3.887137379898795708e-01
2.505000000000000000e+02 5.960503570558022147e+03 6.200243772528247632e+01 9.224803747832426737e+00 5.289026643402302597e+01 4.014384899720941036e+01 3.840362337316563401e+00 8.366846793863595977e-01 -1.653975954446075702e+00 2.492734251888955033e+00
3.005000000000000000e+02 4.017167551287361221e+03 1.009489830032821942e+02 -1.246198293419945635e+01 7.012362630835423261e+01 2.952866688553145025e+01 4.865405578850681145e+00 1.777807198116325260e+00 -8.051911093133540254e-01 2.930955092141701357e+00
3.505000000000000000e+02 2.361984112080489922e+03 5.071770059932936192e+01 -2.767758909901419262e+00 5.331630584866223899e+01 3.128602859546076687e+01 1.634334485418550287e+01 -9.569906886680623614e-02 1.825087221638503010e+00 1.016155923007596051e+00
4.005000000000000000e+02 1.647857402942748195e+03 -2.013182449962445375e+01 6.842152023165419372e+00 -7.900536975611526458e+00 -1.242172677126630909e+01 2.132018291412044064e+01 8.916861685903557655e-01 5.212690694663548729e-01 8.375835490250098658e-01
4.505000000000000000e+02 1.854295081482204523e+03 -6.625400758158674819e+01 -1.176426362734937925e+01 -5.707188850404686065e+01 -2.606536058671443001e+01 1.587462306684105151e+01 1.164579773876026070e-01 4.258316266684802898e+00 3.625686545226185498e-01
5.005000000000000000e+02 2.301994363615250677e+03 -7.661199684659032982e+01 1.003113438504006005e+01 -5.668263584957049517e+01 3.726611374664852594e+00 8.598642925021382055e+00 4.515535600827650931e-01 -2.683677937363345922e+00 4.535905046240248928e-01
5.505000000000000000e+02 2.577452247721505501e+03 1.563649646138996729e+01 1.560834244511948121e+01 -8.019323683083866783e+00 -6.584524642511489390e+00 1.139097294657895354e+01 -1.015776908342066909e+00 -1.520431049425966075e+00 -1.666627564214128998e-01
6.005000000000000000e+02 2.301129321947299559e+03 1.623318425631248063e+00 -5.972157097967628836e+00 4.481588520815184751e+01 1.498686310956716206e+01 1.779714949002729085e+01 -3.651549257358823186e-01 -1.128370015359374312e+00 -9.157916577409275227e-02
6.505000000000000000e+02 1.792116585744487566e+03 -3.603879748703969454e+01 1.356788918538700983e+00 -6.934709158028375953e+00 1.131272451586266037e+01 3.360232782551925368e+01 -1.621044321559096835e+00 2.147867391009407712e+00 -7.280353787136467636e-01
7.005000000000000000e+02 1.615455534467442703e+03 -8.227834239337049382e+01 2.266804209739416720e+01 -8.202827755655097519e+01 7.387752351391633887e+00 3.803714421863251260e+01 -3.233480647322336754e+00 -3.385396004020416516e+00 2.479597079798088632e+00
7.505000000000000000e+02 1.999498968267723967e+03 -1.253642230688248560e+02 -9.312751814745114487e+00 -1.284664764352125133e+02 4.058521937142542946e+00 2.969033359535803029e+01 -1.487080648505928471e+00 2.300814536817396672e+00 -1.351274357169571338e+00
8.005000000000000000e+02 2.384384411560657099e+03 -1.042770218196271941e+02 8.231032993238299733e-01 -1.143224987160912889e+02 8.364616848709523822e+00 1.462318785417337885e+01 1.216844756889589485e+00 -3.649934014398942939e+00 2.107479636782837673e+00
8.505000000000000000e+02 2.301195979577973048e+03 9.781156620705267812e+00 1.734253294792294042e+01 -8.977329598518828391e+00 -2.283501196895629359e+00 1.488062657238475595e+01 -1.203200196857293625e+00 8.452825840594689888e-01 1.020860701363149881e-01
9.005000000000000000e+02 1.906255830646013465e+03 8.959589940621712856e+01 -3.272070807273289716e+01 5.098505630222496166e+01 -1.014489468936075411e+01 2.071037130650703872e+01 7.904032570455989948e-01 3.584135049882743781e-03 2.232568468252598137e+00
9.505000000000000000e+02 1.421005453623235326e+03 1.830312702299107031e+01 1.837338626182608792e+01 2.463111044781016901e+01 4.821626236170847513e+00 4.189680796864244172e+01 -1.237795685732497430e+00 9.467743370637030642e-01 6.923919971366387927e-02
1.000500000000000000e+03 1.102727725931891428e+03 -2.335805820496244323e+01 -1.248033361095824034e+01 -2.167097928891627490e+01 7.682086699400772822e+00 4.347841001284563589e+01 -4.907721775832855626e-01 -3.429342581096305853e+00 -8.138449337414351836e-01
1.050500000000000000e+03 1.132562458415075525e+03 -8.007151412676630287e+01 6.915013716433481505e+00 -6.450093726921672044e+01 -1.630396795629949835e+01 3.826829122121189641e+01 4.970659706272327227e+00 2.217031719442003723e+00 1.825224655719873690e+00
1.100500000000000000e+03 1.137659031117814493e+03 -4.824879066790962412e+01 5.695163022095684369e+00 -7.558847387299776699e+01 -5.147316220622230709e+00 1.989575907399720833e+01 -6.371644984788146227e-01 -3.616893279872010591e+00 1.565401911625278641e+00
1.150500000000000000e+03 1.196613025122431736e+03 -1.903440597261150913e+01 -8.479986024287567759e+00 -1.384531866449466442e+01 3.051715055033618729e+00 1.096036340096901363e+01 -2.402973119800502655e+00 -2.817053448208401978e+00 -4.051789591523405676e+00
1.200500000000000000e+03 1.051475817697244338e+03 1.948907182264949611e+01 7.863793465303689167e+00 -1.234431333031926137e+01 -3.579670167214818566e+00 1.830035714590809448e+01 1.705493002456706930e-01 -5.854107819820920433e+00 3.765928407863469385e+00
1.250500000000000000e+03 7.865976614939690990e+02 2.443664371062935547e+00 1.984439560545270353e+01 3.471528056508110804e+00 5.382027421141906132e+00 2.470752425773883942e+01 -2.496593842513839423e+00 2.137674788984643470e+00 -5.182783736613552072e+00
1.300500000000000000e+03 7.250225691523487512e+02 -1.856535292579983221e+01 1.012728616935887338e+01 -3.737605818113468814e+01 1.784397634686463618e+01 3.032030562302849219e+01 5.998281373746099376e-01 -4.607806831459568819e+00 -4.513748778112825488e-01
1.350500000000000000e+03 7.862297048109375055e+02 -3.627771672960103189e+01 -1.307562291996985948e+01 -4.846055131761190893e+01 -8.208089569969420296e+00 2.730938223960597000e+01 6.253912738118621917e+00 -1.748974092355033427e+00 1.115421484989391088e+00
