1.040000000000000000e+02 4.508146966979800524e-05 3.349677384691516937e-05
1.130000000000000000e+02 3.345908373849970164e-05 3.094898043730178231e-05
1.220000000000000000e+02 6.892476561044110585e-06 3.134207251801605275e-05
1.310000000000000000e+02 2.524578513047754513e-05 2.677304270214121674e-05
1.400000000000000000e+02 -5.677599655375231980e-06 2.650394075773542871e-05
1.490000000000000000e+02 2.034509984326090287e-05 2.326184328673887308e-05
1.580000000000000000e+02 -1.523757409979951247e-05 2.374277290326989984e-05
1.670000000000000000e+02 1.660979106265717873e-05 2.230603339611026843e-05
1.760000000000000000e+02 -8.022174315539433922e-06 2.040819191445058744e-05
1.850000000000000000e+02 -3.276115006669602875e-05 2.115736314307709937e-05
1.940000000000000000e+02 -2.748439000258010636e-05 1.965008462010112115e-05
2.030000000000000000e+02 7.315189807622569899e-06 1.863410630468897069e-05
2.120000000000000000e+02 2.310667773969457636e-06 1.703031081650272134e-05
2.210000000000000000e+02 -2.235195823684654183e-07 1.768558737484299246e-05
2.300000000000000000e+02 -1.880599740248678446e-06 1.837794192234600880e-05
2.390000000000000000e+02 -2.511486698447467850e-06 1.618855157322899693e-05
2.480000000000000000e+02 5.273230206888140578e-06 1.759804182596994368e-05
2.570000000000000000e+02 2.744710236958256786e-05 1.782930612868847761e-05
2.660000000000000000e+02 -8.184119397622953003e-06 1.718451091514182154e-05
2.750000000000000000e+02 -2.226828826222222913e-05 1.786232461100699531e-05
2.840000000000000000e+02 2.610911215827405231e-05 1.831627115034651190e-05
2.930000000000000000e+02 -1.395169447431898482e-05 1.802305399830080900e-05
3.020000000000000000e+02 2.570080272058768096e-05 1.834118934268393625e-05
3.110000000000000000e+02 1.427598880806430954e-05 1.856486301212542016e-05
3.200000000000000000e+02 4.152511689609912847e-06 1.866712363328815641e-05
3.290000000000000000e+02 1.574924589507896471e-05 1.858034000256671825e-05
3.380000000000000000e+02 -7.476409242941528333e-06 1.770419525011875504e-05
3.470000000000000000e+02 -1.084562271868063206e-05 1.920997164726833924e-05
3.560000000000000000e+02 7.388532329193113696e-06 1.917391611787962365e-05
3.650000000000000000e+02 5.559032462509841020e-05 1.803166297384560562e-05
3.740000000000000000e+02 -2.649270295309079311e-05 1.803004489194503853e-05
3.830000000000000000e+02 3.655369727596460865e-06 1.704515289193223195e-05
